year,prefecture_code,prefecture_name,sma_code,sma_name,reporting_facilities,facilities_with_observed_online_use,facilities_with_suppressed_online_component,observed_online_patient_days,top1_share_observed_pct,top2_share_observed_pct,top5_share_observed_pct,hhi_observed,ndb_sma_name,online_primary_count,online_primary_missing_components,facility_report_to_ndb_ratio
2022,21,岐阜県,2103,中濃,33.0,1.0,2.0,13.0,100.0,100.0,100.0,10000.0,中濃,495.0,1,0.026262626262626262
2022,15,新潟県,1502,新潟,56.0,1.0,0.0,12.0,100.0,100.0,100.0,10000.0,新潟,6465.0,0,0.0018561484918793504
2022,34,広島県,3402,広島西,16.0,1.0,1.0,11.0,100.0,100.0,100.0,10000.0,広島西,1595.0,0,0.006896551724137931
2022,35,山口県,3504,山口・防府,37.0,1.0,1.0,11.0,100.0,100.0,100.0,10000.0,山口・防府,309.0,1,0.03559870550161812
2022,06,山形県,0601,村山,46.0,1.0,0.0,10.0,100.0,100.0,100.0,10000.0,村山,2357.0,0,0.004242681374628765
2022,13,東京都,1302,区南部,55.0,1.0,2.0,10.0,100.0,100.0,100.0,10000.0,区南部,14681.0,0,0.0006811525100469995
2022,01,北海道,0102,南檜山,8.0,0.0,0.0,0.0,,,,,南檜山,0.0,0,
2022,01,北海道,0103,北渡島檜山,6.0,0.0,0.0,0.0,,,,,北渡島檜山,0.0,0,
2022,01,北海道,0107,中空知,15.0,0.0,0.0,0.0,,,,,中空知,49.0,0,0.0
2022,01,北海道,0108,北空知,3.0,0.0,0.0,0.0,,,,,北空知,81.0,0,0.0
2022,01,北海道,0109,西胆振,20.0,0.0,0.0,0.0,,,,,西胆振,12.0,1,0.0
2022,01,北海道,0111,日高,8.0,0.0,1.0,0.0,,,,,日高,33.0,0,0.0
2022,01,北海道,0112,上川中部,54.0,0.0,0.0,0.0,,,,,上川中部,66.0,0,0.0
2022,01,北海道,0113,上川北部,9.0,0.0,0.0,0.0,,,,,上川北部,0.0,1,
2022,01,北海道,0114,富良野,3.0,0.0,0.0,0.0,,,,,富良野,0.0,0,
2022,01,北海道,0115,留萌,7.0,0.0,0.0,0.0,,,,,留萌,23.0,1,0.0
2022,01,北海道,0117,北網,32.0,0.0,0.0,0.0,,,,,北網,372.0,0,0.0
2022,01,北海道,0118,遠紋,11.0,0.0,0.0,0.0,,,,,遠紋,0.0,0,
2022,01,北海道,0121,根室,6.0,0.0,0.0,0.0,,,,,根室,0.0,0,
2022,02,青森県,0204,西北五地域,10.0,0.0,0.0,0.0,,,,,西北五地域,70.0,1,0.0
2022,03,岩手県,0301,盛岡,63.0,0.0,1.0,0.0,,,,,盛岡,629.0,0,0.0
2022,03,岩手県,0303,胆江,15.0,0.0,0.0,0.0,,,,,胆江,0.0,1,
2022,03,岩手県,0304,両磐,15.0,0.0,1.0,0.0,,,,,両磐,25.0,1,0.0
2022,03,岩手県,0306,釜石,7.0,0.0,0.0,0.0,,,,,釜石,0.0,2,
2022,03,岩手県,0307,宮古,9.0,0.0,0.0,0.0,,,,,宮古,0.0,1,
2022,03,岩手県,0308,久慈,7.0,0.0,0.0,0.0,,,,,久慈,0.0,0,
2022,03,岩手県,0309,二戸,8.0,0.0,0.0,0.0,,,,,二戸,0.0,0,
2022,04,宮城県,0401,仙南,16.0,0.0,0.0,0.0,,,,,仙南,38.0,1,0.0
2022,04,宮城県,0406,大崎・栗原,35.0,0.0,1.0,0.0,,,,,大崎・栗原,24.0,1,0.0
2022,05,秋田県,0501,大館・鹿角,9.0,0.0,0.0,0.0,,,,,大館・鹿角,0.0,1,
2022,05,秋田県,0502,北秋田,2.0,0.0,0.0,0.0,,,,,北秋田,97.0,1,0.0
2022,05,秋田県,0506,大仙・仙北,12.0,0.0,0.0,0.0,,,,,大仙・仙北,0.0,0,
2022,05,秋田県,0507,横手,5.0,0.0,0.0,0.0,,,,,横手,0.0,1,
2022,05,秋田県,0508,湯沢・雄勝,5.0,0.0,0.0,0.0,,,,,湯沢・雄勝,0.0,0,
2022,06,山形県,0604,庄内,24.0,0.0,2.0,0.0,,,,,庄内,35.0,0,0.0
2022,07,福島県,0701,県北,34.0,0.0,2.0,0.0,,,,,県北,146.0,1,0.0
2022,07,福島県,0703,県南,10.0,0.0,1.0,0.0,,,,,県南,0.0,1,
2022,07,福島県,0706,相双,15.0,0.0,0.0,0.0,,,,,相双,0.0,1,
2022,08,茨城県,0801,水戸,51.0,0.0,1.0,0.0,,,,,水戸,17.0,1,0.0
2022,08,茨城県,0804,鹿行,18.0,0.0,0.0,0.0,,,,,鹿行,110.0,0,0.0
2022,08,茨城県,0808,筑西・下妻,20.0,0.0,0.0,0.0,,,,,筑西・下妻,61.0,0,0.0
2022,08,茨城県,0809,古河・坂東,15.0,0.0,0.0,0.0,,,,,古河・坂東,0.0,0,
2022,09,栃木県,0904,県東,10.0,0.0,0.0,0.0,,,,,県東,25.0,0,0.0
2022,09,栃木県,0905,県南,39.0,0.0,2.0,0.0,,,,,県南,307.0,0,0.0
2022,10,群馬県,1001,前橋,34.0,0.0,0.0,0.0,,,,,前橋,526.0,0,0.0
2022,10,群馬県,1002,渋川,10.0,0.0,0.0,0.0,,,,,渋川,17.0,1,0.0
2022,10,群馬県,1003,伊勢崎,19.0,0.0,1.0,0.0,,,,,伊勢崎,198.0,0,0.0
2022,10,群馬県,1005,藤岡,5.0,0.0,0.0,0.0,,,,,藤岡,13.0,1,0.0
2022,10,群馬県,1006,富岡,5.0,0.0,0.0,0.0,,,,,富岡,0.0,2,
2022,10,群馬県,1007,吾妻,11.0,0.0,0.0,0.0,,,,,吾妻,0.0,0,
2022,10,群馬県,1008,沼田,11.0,0.0,0.0,0.0,,,,,沼田,0.0,2,
2022,10,群馬県,1009,桐生,15.0,0.0,0.0,0.0,,,,,桐生,47.0,0,0.0
2022,11,埼玉県,1110,秩父,10.0,0.0,0.0,0.0,,,,,秩父,0.0,1,
2022,12,千葉県,1205,香取海匝,22.0,0.0,1.0,0.0,,,,,香取海匝,627.0,0,0.0
2022,12,千葉県,1208,君津,29.0,0.0,0.0,0.0,,,,,君津,438.0,0,0.0
2022,13,東京都,1308,西多摩,28.0,0.0,0.0,0.0,,,,,西多摩,2631.0,0,0.0
2022,13,東京都,1312,北多摩北部,40.0,0.0,0.0,0.0,,,,,北多摩北部,9121.0,0,0.0
2022,13,東京都,1313,島しょ,8.0,0.0,0.0,0.0,,,,,島しょ,0.0,0,
2022,14,神奈川県,1407,湘南東部,35.0,0.0,0.0,0.0,,,,,湘南東部,2680.0,0,0.0
2022,15,新潟県,1501,下越,15.0,0.0,0.0,0.0,,,,,下越,85.0,1,0.0
2022,15,新潟県,1503,県央,11.0,0.0,0.0,0.0,,,,,県央,65.0,1,0.0
2022,15,新潟県,1504,中越,17.0,0.0,0.0,0.0,,,,,中越,1183.0,0,0.0
2022,15,新潟県,1506,上越,15.0,0.0,0.0,0.0,,,,,上越,286.0,0,0.0
2022,15,新潟県,1507,佐渡,4.0,0.0,0.0,0.0,,,,,佐渡,0.0,2,
2022,16,富山県,1604,砺波,15.0,0.0,0.0,0.0,,,,,砺波,0.0,1,
2022,17,石川県,1704,能登北部,6.0,0.0,0.0,0.0,,,,,能登北部,22.0,1,0.0
2022,19,山梨県,1901,中北,48.0,0.0,1.0,0.0,,,,,中北,602.0,1,0.0
2022,19,山梨県,1903,峡南,6.0,0.0,0.0,0.0,,,,,峡南,0.0,1,
2022,19,山梨県,1904,富士・東部,12.0,0.0,0.0,0.0,,,,,富士・東部,834.0,1,0.0
2022,20,長野県,2002,上小,19.0,0.0,0.0,0.0,,,,,上小,106.0,1,0.0
2022,20,長野県,2003,諏訪,13.0,0.0,0.0,0.0,,,,,諏訪,40.0,1,0.0
2022,20,長野県,2004,上伊那,9.0,0.0,0.0,0.0,,,,,上伊那,110.0,1,0.0
2022,20,長野県,2006,木曽,1.0,0.0,0.0,0.0,,,,,木曽,0.0,0,
2022,20,長野県,2008,大北,3.0,0.0,0.0,0.0,,,,,大北,210.0,0,0.0
2022,20,長野県,2010,北信,4.0,0.0,0.0,0.0,,,,,北信,0.0,1,
2022,21,岐阜県,2102,西濃,32.0,0.0,0.0,0.0,,,,,西濃,211.0,0,0.0
2022,21,岐阜県,2104,東濃,23.0,0.0,1.0,0.0,,,,,東濃,38.0,2,0.0
2022,22,静岡県,2201,賀茂,10.0,0.0,0.0,0.0,,,,,賀茂,0.0,0,
2022,22,静岡県,2202,熱海伊東,12.0,0.0,0.0,0.0,,,,,熱海伊東,81.0,1,0.0
2022,22,静岡県,2204,富士,31.0,0.0,1.0,0.0,,,,,富士,71.0,1,0.0
2022,23,愛知県,2302,海部,22.0,0.0,0.0,0.0,,,,,海部,261.0,0,0.0
2022,23,愛知県,2310,西三河南部東,24.0,0.0,0.0,0.0,,,,,西三河南部東,1531.0,0,0.0
2022,23,愛知県,2311,東三河北部,5.0,0.0,1.0,0.0,,,,,東三河北部,266.0,1,0.0
2022,23,愛知県,2312,東三河南部,54.0,0.0,0.0,0.0,,,,,東三河南部,1156.0,0,0.0
2022,24,三重県,2401,北勢,62.0,0.0,2.0,0.0,,,,,北勢,5315.0,1,0.0
2022,24,三重県,2404,東紀州,5.0,0.0,0.0,0.0,,,,,東紀州,0.0,0,
2022,25,滋賀県,2501,大津,22.0,0.0,0.0,0.0,,,,,大津,62.0,0,0.0
2022,25,滋賀県,2502,湖南,21.0,0.0,1.0,0.0,,,,,湖南,1903.0,0,0.0
2022,25,滋賀県,2503,甲賀,8.0,0.0,0.0,0.0,,,,,甲賀,146.0,1,0.0
2022,25,滋賀県,2504,東近江,15.0,0.0,0.0,0.0,,,,,東近江,217.0,0,0.0
2022,25,滋賀県,2505,湖東,6.0,0.0,0.0,0.0,,,,,湖東,62.0,0,0.0
2022,25,滋賀県,2506,湖北,4.0,0.0,0.0,0.0,,,,,湖北,0.0,1,
2022,25,滋賀県,2507,湖西,3.0,0.0,0.0,0.0,,,,,湖西,10.0,0,0.0
2022,26,京都府,2603,南丹,14.0,0.0,0.0,0.0,,,,,南丹,0.0,1,
2022,26,京都府,2606,山城南,4.0,0.0,0.0,0.0,,,,,山城南,4167.0,0,0.0
2022,27,大阪府,2704,中河内,42.0,0.0,0.0,0.0,,,,,中河内,3119.0,0,0.0
2022,27,大阪府,2706,堺市,54.0,0.0,0.0,0.0,,,,,堺市,4763.0,0,0.0
2022,28,兵庫県,2808,但馬,11.0,0.0,0.0,0.0,,,,,但馬,308.0,1,0.0
2022,28,兵庫県,2809,丹波,8.0,0.0,0.0,0.0,,,,,丹波,0.0,0,
2022,28,兵庫県,2810,淡路,15.0,0.0,0.0,0.0,,,,,淡路,24.0,0,0.0
2022,29,奈良県,2902,東和,16.0,0.0,0.0,0.0,,,,,東和,37.0,0,0.0
2022,29,奈良県,2904,中和,22.0,0.0,0.0,0.0,,,,,中和,396.0,0,0.0
2022,29,奈良県,2905,南和,7.0,0.0,0.0,0.0,,,,,南和,0.0,0,
2022,30,和歌山県,3002,那賀,12.0,0.0,0.0,0.0,,,,,那賀,197.0,0,0.0
2022,30,和歌山県,3003,橋本,8.0,0.0,0.0,0.0,,,,,橋本,0.0,0,
2022,30,和歌山県,3004,有田,7.0,0.0,1.0,0.0,,,,,有田,118.0,1,0.0
2022,30,和歌山県,3005,御坊,5.0,0.0,0.0,0.0,,,,,御坊,95.0,1,0.0
2022,30,和歌山県,3006,田辺,13.0,0.0,1.0,0.0,,,,,田辺,14.0,1,0.0
2022,30,和歌山県,3007,新宮,11.0,0.0,0.0,0.0,,,,,新宮,20.0,1,0.0
2022,31,鳥取県,3103,西部,34.0,0.0,2.0,0.0,,,,,西部,39.0,0,0.0
2022,32,島根県,3202,雲南,4.0,0.0,0.0,0.0,,,,,雲南,0.0,0,
2022,32,島根県,3203,出雲,18.0,0.0,0.0,0.0,,,,,出雲,3581.0,0,0.0
2022,32,島根県,3205,浜田,8.0,0.0,1.0,0.0,,,,,浜田,0.0,2,
2022,32,島根県,3206,益田,4.0,0.0,0.0,0.0,,,,,益田,165.0,1,0.0
2022,32,島根県,3207,隠岐,2.0,0.0,1.0,0.0,,,,,隠岐,0.0,1,
2022,33,岡山県,3303,高梁・新見,10.0,0.0,0.0,0.0,,,,,高梁・新見,0.0,0,
2022,33,岡山県,3304,真庭,7.0,0.0,0.0,0.0,,,,,真庭,0.0,2,
2022,33,岡山県,3305,津山・英田,30.0,0.0,0.0,0.0,,,,,津山・英田,0.0,2,
2022,35,山口県,3501,岩国,20.0,0.0,1.0,0.0,,,,,岩国,617.0,1,0.0
2022,35,山口県,3502,柳井,13.0,0.0,0.0,0.0,,,,,柳井,45.0,1,0.0
2022,35,山口県,3505,宇部・小野田,29.0,0.0,1.0,0.0,,,,,宇部・小野田,140.0,1,0.0
2022,35,山口県,3507,長門,7.0,0.0,1.0,0.0,,,,,長門,0.0,2,
2022,35,山口県,3508,萩,9.0,0.0,0.0,0.0,,,,,萩,0.0,2,
2022,37,香川県,3702,小豆,2.0,0.0,0.0,0.0,,,,,小豆,0.0,0,
2022,38,愛媛県,3802,新居浜・西条,28.0,0.0,0.0,0.0,,,,,新居浜・西条,115.0,0,0.0
2022,38,愛媛県,3805,八幡浜・大洲,20.0,0.0,0.0,0.0,,,,,八幡浜・大洲,24.0,1,0.0
2022,38,愛媛県,3806,宇和島,21.0,0.0,0.0,0.0,,,,,宇和島,10.0,0,0.0
2022,39,高知県,3901,安芸,10.0,0.0,0.0,0.0,,,,,安芸,0.0,0,
2022,39,高知県,3903,高幡,9.0,0.0,1.0,0.0,,,,,高幡,0.0,0,
2022,40,福岡県,4002,粕屋,38.0,0.0,1.0,0.0,,,,,粕屋,360.0,0,0.0
2022,40,福岡県,4003,宗像,22.0,0.0,0.0,0.0,,,,,宗像,129.0,1,0.0
2022,40,福岡県,4005,朝倉,11.0,0.0,0.0,0.0,,,,,朝倉,0.0,2,
2022,40,福岡県,4007,八女・筑後,22.0,0.0,2.0,0.0,,,,,八女・筑後,23.0,0,0.0
2022,40,福岡県,4010,直方・鞍手,15.0,0.0,0.0,0.0,,,,,直方・鞍手,0.0,0,
2022,40,福岡県,4011,田川,28.0,0.0,0.0,0.0,,,,,田川,0.0,1,
2022,41,佐賀県,4101,中部,81.0,0.0,3.0,0.0,,,,,中部,283.0,1,0.0
2022,41,佐賀県,4103,北部,32.0,0.0,0.0,0.0,,,,,北部,236.0,0,0.0
2022,41,佐賀県,4104,西部,18.0,0.0,0.0,0.0,,,,,西部,0.0,1,
2022,42,長崎県,4203,県央,66.0,0.0,1.0,0.0,,,,,県央,33.0,0,0.0
2022,42,長崎県,4204,県南,36.0,0.0,1.0,0.0,,,,,県南,0.0,1,
2022,42,長崎県,4207,上五島,2.0,0.0,0.0,0.0,,,,,上五島,0.0,0,
2022,42,長崎県,4209,対馬,3.0,0.0,1.0,0.0,,,,,対馬,0.0,1,
2022,43,熊本県,4304,鹿本,13.0,0.0,1.0,0.0,,,,,鹿本,0.0,2,
2022,43,熊本県,4305,菊池,30.0,0.0,0.0,0.0,,,,,菊池,0.0,0,
2022,43,熊本県,4306,阿蘇,9.0,0.0,0.0,0.0,,,,,阿蘇,0.0,0,
2022,43,熊本県,4310,球磨,21.0,0.0,0.0,0.0,,,,,球磨,120.0,1,0.0
2022,44,大分県,4405,南部,16.0,0.0,0.0,0.0,,,,,南部,0.0,1,
2022,44,大分県,4406,豊肥,17.0,0.0,0.0,0.0,,,,,豊肥,160.0,1,0.0
2022,44,大分県,4408,西部,33.0,0.0,1.0,0.0,,,,,西部,0.0,2,
2022,45,宮崎県,4502,都城北諸県,54.0,0.0,0.0,0.0,,,,,都城北諸県,232.0,0,0.0
2022,45,宮崎県,4504,日南串間,13.0,0.0,0.0,0.0,,,,,日南串間,0.0,1,
2022,45,宮崎県,4505,西諸,23.0,0.0,1.0,0.0,,,,,西諸,18.0,1,0.0
2022,45,宮崎県,4506,西都児湯,15.0,0.0,0.0,0.0,,,,,西都児湯,0.0,0,
2022,45,宮崎県,4507,日向入郷,18.0,0.0,0.0,0.0,,,,,日向入郷,0.0,0,
2022,46,鹿児島県,4605,川薩,33.0,0.0,1.0,0.0,,,,,川薩,0.0,2,
2022,46,鹿児島県,4606,出水,19.0,0.0,0.0,0.0,,,,,出水,0.0,1,
2022,46,鹿児島県,4611,熊毛,5.0,0.0,0.0,0.0,,,,,熊毛,0.0,0,
2022,46,鹿児島県,4612,奄美,27.0,0.0,2.0,0.0,,,,,奄美,768.0,0,0.0
2022,47,沖縄県,4701,北部,10.0,0.0,0.0,0.0,,,,,北部,0.0,0,
2022,47,沖縄県,4704,宮古,9.0,0.0,0.0,0.0,,,,,宮古,528.0,0,0.0
2022,47,沖縄県,4705,八重山,6.0,0.0,0.0,0.0,,,,,八重山,0.0,0,
2023,27,大阪府,2708,大阪市,222.0,7.0,11.0,24955.0,90.57904227609697,97.72390302544581,99.84371869364857,8257.479162753425,大阪市,38272.0,0,0.6520432692307693
2023,09,栃木県,0901,県北,29.0,3.0,1.0,11066.0,99.48490872944153,99.89155973251401,100.0,9897.424189235224,県北,68.0,1,162.73529411764707
2023,22,静岡県,2207,中東遠,27.0,4.0,2.0,10240.0,97.265625,99.1015625,99.99999999999999,9464.403533935547,中東遠,315.0,1,32.507936507936506
2023,11,埼玉県,1106,川越比企,56.0,5.0,3.0,9693.0,96.87403280718044,97.87475497781905,100.0,9387.155550570153,川越比企,1647.0,0,5.885245901639344
2023,23,愛知県,2304,尾張東部,32.0,3.0,0.0,9251.0,99.448708247757,99.83785536698736,100.0,9890.22329850991,尾張東部,331.0,0,27.948640483383684
2023,13,東京都,1301,区中央部,69.0,7.0,4.0,9214.0,89.40742348599957,94.92077273713913,99.50075971347948,8032.476367231018,区中央部,284391.0,0,0.032399056228924264
2023,01,北海道,0112,上川中部,54.0,2.0,5.0,8943.0,91.68064407916806,100.0,100.0,8474.552181708574,上川中部,365.0,1,24.5013698630137
2023,23,愛知県,2309,西三河南部西,40.0,5.0,1.0,7992.0,97.24724724724724,98.58608608608608,100.0,9459.776029783538,西三河南部西,1077.0,0,7.420612813370473
2023,28,兵庫県,2812,播磨姫路,69.0,4.0,3.0,6110.0,96.87397708674304,98.46153846153847,100.0,9388.361758379519,播磨姫路,1166.0,0,5.240137221269297
2023,11,埼玉県,1108,利根,39.0,3.0,2.0,5892.0,98.67617107942974,99.83027834351662,100.0,9738.347507914583,利根,1604.0,0,3.6733167082294265
2023,13,東京都,1305,区西北部,122.0,12.0,7.0,5456.0,71.62756598240469,83.13782991202346,94.42815249266863,5326.610484515958,区西北部,31711.0,0,0.17205386143609472
2023,16,富山県,1601,新川,14.0,1.0,0.0,5224.0,100.0,100.0,100.0,10000.0,新川,0.0,1,inf
2023,40,福岡県,4004,筑紫,47.0,2.0,1.0,4803.0,76.34811576098272,100.0,100.0,6388.446408308291,筑紫,2149.0,0,2.2349930200093064
2023,12,千葉県,1203,東葛北部,68.0,8.0,6.0,3936.0,66.15853658536585,89.2530487804878,96.87500000000001,4934.131572641946,東葛北部,6388.0,0,0.6161552911709455
2023,11,埼玉県,1109,北部,48.0,2.0,0.0,2993.0,86.9695957233545,100.0,100.0,7733.502015896543,北部,765.0,1,3.9124183006535946
2023,47,沖縄県,4703,南部,65.0,8.0,3.0,2640.0,71.81818181818181,85.07575757575758,96.55303030303031,5382.9746326905415,南部,3437.0,1,0.7681117253418679
2023,01,北海道,0104,札幌,301.0,25.0,8.0,2266.0,15.578111209179172,29.523389232127094,58.25242718446603,877.6269018430478,札幌,11388.0,0,0.19898138391289077
2023,14,神奈川県,1405,川崎南部,26.0,3.0,1.0,2143.0,86.09426038264115,98.97340177321512,100.0,7579.147857711648,川崎南部,4033.0,1,0.531366228613935
2023,43,熊本県,4312,熊本・上益城,181.0,9.0,5.0,2132.0,86.77298311444653,89.77485928705441,96.24765478424015,7556.79558166631,熊本・上益城,11969.0,1,0.178126827638065
2023,44,大分県,4405,南部,15.0,1.0,0.0,1932.0,100.0,100.0,100.0,10000.0,南部,1985.0,0,0.9732997481108312
2023,01,北海道,0118,遠紋,11.0,1.0,0.0,1631.0,100.0,100.0,100.0,10000.0,遠紋,0.0,1,inf
2023,13,東京都,1303,区西南部,81.0,3.0,1.0,1426.0,66.90042075736325,86.53576437587658,100.0,5042.498657471246,区西南部,55318.0,0,0.025778227701652265
2023,26,京都府,2604,京都・乙訓,119.0,6.0,4.0,1417.0,43.75441072688779,66.83133380381088,96.96541990119974,2783.435737732514,京都・乙訓,6305.0,1,0.22474226804123712
2023,04,宮城県,0406,大崎・栗原,35.0,2.0,1.0,1317.0,89.97722095671982,100.0,100.0,8196.356390844796,大崎・栗原,1454.0,0,0.905777166437414
2023,22,静岡県,2203,駿東田方,75.0,3.0,4.0,1294.0,87.94435857805254,97.68160741885626,100.0,7834.399164853121,駿東田方,2607.0,0,0.4963559647103951
2023,12,千葉県,1209,市原,19.0,3.0,0.0,1197.0,86.46616541353383,98.07852965747703,100.0,7614.9368129318,市原,1383.0,1,0.8655097613882863
2023,27,大阪府,2703,北河内,72.0,9.0,3.0,1166.0,47.25557461406518,76.5008576329331,95.88336192109777,3265.345451014891,北河内,6330.0,1,0.18420221169036335
2023,20,長野県,2007,松本,34.0,3.0,3.0,1144.0,64.94755244755245,84.0034965034965,100.0,4837.201696904494,松本,1738.0,0,0.6582278481012658
2023,02,青森県,0202,八戸地域,40.0,2.0,0.0,1140.0,97.63157894736842,100.0,100.0,9537.534626038781,八戸地域,3572.0,0,0.3191489361702128
2023,16,富山県,1603,高岡,30.0,3.0,1.0,1135.0,96.74008810572687,98.94273127753304,100.0,9364.61410079761,高岡,1156.0,0,0.9818339100346021
2023,47,沖縄県,4702,中部,33.0,1.0,0.0,1135.0,100.0,100.0,100.0,10000.0,中部,2858.0,1,0.39713086074177745
2023,01,北海道,0119,十勝,44.0,3.0,3.0,1055.0,52.51184834123222,91.37440758293839,100.0,4342.193571572966,十勝,1144.0,0,0.9222027972027972
2023,28,兵庫県,2811,阪神,109.0,8.0,6.0,1008.0,41.17063492063492,64.88095238095238,91.17063492063491,2536.178823381204,阪神,11489.0,0,0.08773609539559579
2023,22,静岡県,2205,静岡,43.0,2.0,1.0,994.0,82.19315895372233,100.0,100.0,7072.798966839265,静岡,2667.0,0,0.37270341207349084
2023,13,東京都,1304,区西部,70.0,4.0,6.0,937.0,57.950907150480255,75.77374599786553,100.0,3978.990146576929,区西部,172474.0,0,0.0054327029001472685
2023,34,広島県,3401,広島,145.0,12.0,5.0,880.0,17.5,32.38636363636363,70.22727272727273,1172.8305785123966,広島,3889.0,0,0.22627924916430958
2023,42,長崎県,4204,県南,33.0,1.0,1.0,846.0,100.0,100.0,100.0,10000.0,県南,0.0,1,inf
2023,34,広島県,3406,福山・府中,65.0,4.0,3.0,823.0,82.7460510328068,93.56014580801943,99.99999999999999,6986.25040416105,福山・府中,1753.0,0,0.4694808899030234
2023,28,兵庫県,2801,神戸,122.0,9.0,6.0,821.0,35.32277710109623,61.14494518879415,90.86479902557856,2268.956932886872,神戸,10351.0,0,0.07931600811515796
2023,07,福島県,0708,会津・南会津,23.0,2.0,2.0,802.0,97.75561097256858,100.0,100.0,9561.196758726624,会津・南会津,830.0,0,0.9662650602409638
2023,16,富山県,1602,富山,56.0,2.0,1.0,779.0,84.46726572528883,100.0,100.0,7375.984813155341,富山,1437.0,1,0.5421016005567154
2023,41,佐賀県,4105,南部,48.0,4.0,1.0,769.0,89.46684005201561,96.61898569570872,100.0,8061.218105353582,南部,1965.0,2,0.39134860050890585
2023,14,神奈川県,1412,横浜,169.0,14.0,13.0,762.0,22.965879265091864,38.71391076115486,71.65354330708662,1288.5003547784872,横浜,32285.0,0,0.0236022920861081
2023,21,岐阜県,2101,岐阜,86.0,7.0,7.0,759.0,41.63372859025033,73.25428194993412,95.91567852437417,2942.485518529513,岐阜,3269.0,0,0.23218109513612725
2023,03,岩手県,0301,盛岡,59.0,6.0,1.0,758.0,56.596306068601585,71.6358839050132,98.15303430079156,3740.88874346461,盛岡,1723.0,0,0.4399303540336622
2023,33,岡山県,3301,県南東部,127.0,4.0,1.0,743.0,92.32839838492598,96.23149394347242,100.0,8546.86812221379,県南東部,1911.0,0,0.3888016745159602
2023,23,愛知県,2307,知多半島,34.0,3.0,2.0,741.0,68.9608636977058,87.4493927125506,99.99999999999999,5254.944170350094,知多半島,1308.0,0,0.5665137614678899
2023,42,長崎県,4201,長崎,101.0,5.0,5.0,729.0,69.82167352537722,85.18518518518519,100.0,5193.558645268243,長崎,1177.0,0,0.6193712829226848
2023,40,福岡県,4008,有明,48.0,1.0,1.0,721.0,100.0,100.0,100.0,10000.0,有明,174.0,1,4.14367816091954
2023,23,愛知県,2313,名古屋・尾張中部,186.0,10.0,10.0,708.0,40.67796610169492,57.909604519774014,82.34463276836159,2229.3641673848515,名古屋・尾張中部,48943.0,0,0.014465807163435016
2023,07,福島県,0702,県中,44.0,1.0,0.0,688.0,100.0,100.0,100.0,10000.0,県中,3711.0,0,0.18539477229857182
2023,14,神奈川県,1410,相模原,39.0,3.0,0.0,674.0,93.91691394658753,98.21958456973293,99.99999999999999,8842.069578846338,相模原,15003.0,0,0.04492434846364061
2023,44,大分県,4403,中部,145.0,8.0,3.0,634.0,65.14195583596214,75.39432176656152,93.05993690851734,4479.4952681388,中部,1559.0,0,0.40667094291212313
2023,40,福岡県,4001,福岡・糸島,223.0,9.0,8.0,606.0,33.663366336633665,62.37623762376238,90.59405940594058,2272.5985469834113,福岡・糸島,12026.0,0,0.05039081989023782
2023,27,大阪府,2706,堺市,51.0,1.0,1.0,588.0,100.0,100.0,100.0,10000.0,堺市,3823.0,0,0.1538059115877583
2023,27,大阪府,2705,南河内,40.0,3.0,1.0,570.0,78.0701754385965,95.08771929824562,100.0,6408.679593721145,南河内,827.0,1,0.6892382103990327
2023,13,東京都,1310,北多摩西部,33.0,4.0,3.0,568.0,52.46478873239436,90.66901408450704,100.0,4255.666038484427,北多摩西部,2003.0,0,0.2835746380429356
2023,13,東京都,1307,区東部,82.0,3.0,5.0,543.0,71.08655616942909,94.47513812154695,99.99999999999999,5630.848332536316,区東部,10787.0,1,0.05033837026049875
2023,12,千葉県,1204,印旛,42.0,3.0,3.0,539.0,49.90723562152134,90.72356215213358,99.99999999999999,4242.756977980937,印旛,2108.0,0,0.25569259962049334
2023,01,北海道,0101,南渡島,50.0,3.0,3.0,526.0,60.07604562737643,81.93916349809886,100.0,4413.320996400122,南渡島,884.0,1,0.5950226244343891
2023,13,東京都,1309,南多摩,88.0,5.0,5.0,521.0,74.85604606525912,84.45297504798465,100.0,5776.319715886694,南多摩,6073.0,0,0.08578956034908612
2023,23,愛知県,2306,尾張北部,55.0,4.0,3.0,511.0,64.9706457925636,92.56360078277885,100.0,5015.1079384653085,尾張北部,1292.0,0,0.3955108359133127
2023,08,茨城県,0807,取手・竜ヶ崎,31.0,3.0,0.0,506.0,83.99209486166008,97.03557312252966,100.0,7233.592151103752,取手・竜ヶ崎,1366.0,0,0.37042459736456806
2023,11,埼玉県,1103,東部,71.0,2.0,3.0,503.0,93.63817097415506,100.0,100.0,8808.57993193918,東部,11682.0,0,0.04305769560006848
2023,17,石川県,1702,石川中央,82.0,4.0,1.0,488.0,50.409836065573764,77.45901639344261,100.0,3654.5955388336465,石川中央,3493.0,0,0.1397079874033782
2023,11,埼玉県,1101,南部,34.0,3.0,0.0,481.0,87.11018711018711,97.71309771309771,100.0,7705.836333694962,南部,11185.0,0,0.04300402324541797
2023,32,島根県,3204,大田,8.0,2.0,1.0,475.0,77.6842105263158,100.0,100.0,6532.831024930748,大田,506.0,0,0.9387351778656127
2023,06,山形県,0604,庄内,21.0,2.0,2.0,470.0,95.74468085106383,100.0,100.0,9185.151652331373,庄内,3996.0,1,0.11761761761761762
