year,facility_code,medical_institution_code,facility_name,prefecture_code,sma_code,sma_name,municipality_code,municipality_name,online_initial_patient_days,online_repeat_patient_days,initial_suppressed,repeat_suppressed,online_observed_patient_days,online_components_complete,any_online_component_suppressed,prefecture_name
2022,0101010042,0111417382,市立函館恵山病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010044,0111416756,市立函館病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010048,0111417655,社会福祉法人北海道社会事業協会函館病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010031,0111411005,医療法人同仁会函館記念病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010011,0111418307,医療法人社団健和会函館おおむら整形外科病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010047,0111410403,函館渡辺病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010049,0111417325,秋山記念病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010004,0111417960,亀田病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010046,0111413001,社会医療法人仁生会西堀病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010006,0111414405,医療法人敬仁会函館おしま病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010045,0111410346,社会医療法人高橋病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010059,0118010057,独立行政法人国立病院機構函館病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010030,0111416160,医療法人聖仁会森病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010033,0111411237,特定医療法人富田病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010043,0111417341,市立函館南茅部病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010063,0111410049,函館中央病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010062,0111410064,函館赤十字病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010060,0111410031,函館五稜郭病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010061,0111414439,函館市医師会病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010035,0111415980,医療法人雄心会函館新都市病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010022,0111415006,医療法人社団函館脳神経外科病院,01,0101,南渡島,01202,函館市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010050,0111512422,松前町立松前病院,01,0101,南渡島,01331,松前町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010066,0111513487,木古内町国民健康保険病院,01,0101,南渡島,01334,木古内町,0.0,,False,True,0.0,False,True,北海道
2022,0101010025,0111513354,医療法人社団立青会なるかわ病院,01,0101,南渡島,01337,七飯町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010002,0111513149,ななえ新病院,01,0101,南渡島,01337,七飯町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010036,0111513156,医療法人雄心会新都市砂原病院,01,0101,南渡島,01345,森町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101010051,0111511291,森町国民健康保険病院,01,0101,南渡島,01345,森町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101020001,0111610689,医療法人社団恵愛会佐々木病院,01,0102,南檜山,01361,江差町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101020008,0111610895,北海道立江差病院,01,0102,南檜山,01361,江差町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101020005,0111610226,厚沢部町国民健康保険病院,01,0102,南檜山,01363,厚沢部町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101020004,0111610531,乙部町国民健康保険病院,01,0102,南檜山,01364,乙部町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101020003,0111610507,奥尻町国民健康保険病院,01,0102,南檜山,01367,奥尻町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101030008,0111513271,八雲町熊石国民健康保険病院,01,0103,北渡島檜山,01346,八雲町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101030007,0111510707,八雲総合病院,01,0103,北渡島檜山,01346,八雲町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101030005,0111512125,長万部町立病院,01,0103,北渡島檜山,01347,長万部町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101030004,0111710166,今金町国保病院,01,0103,北渡島檜山,01370,今金町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101030002,0111710364,医療法人財団明理会道南ロイヤル病院,01,0103,北渡島檜山,01371,せたな町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101030001,0111710141,せたな町立国保病院,01,0103,北渡島檜山,01371,せたな町,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040320,0110117785,医療法人資生会創成東病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040205,0110114360,医療法人社団明日佳 札幌明日佳病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040161,0110117702,医療法人社団清和会 南札幌病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040267,0110113420,札幌中央病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040249,0110410420,一般財団法人 札幌同交会病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040351,0110612108,札幌渓仁会リハビリテーション病院,01,0104,札幌,01101,札幌市中央区,0.0,,False,True,0.0,False,True,北海道
2022,0101040070,0110114865,医療法人社団いとう整形外科病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040285,0110410545,慈啓会病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040006,0110113719,ＮＴＴ東日本札幌病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040154,0110115441,医療法人社団心和会 心和病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040025,0110114832,医療法人札幌円山整形外科病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040286,0110114634,社会医療法人北海道循環器病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040122,0110114501,医療法人社団恵和会 宮の森病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040068,0110116514,医療法人讃生会 宮の森記念病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040263,0110118643,札幌循環器病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040225,0110611845,医療法人大空 札幌ススキノ病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040266,0110114121,札幌西円山病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040119,0110117959,医療法人社団銀杏会さっぽろ銀杏会記念病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040260,0110119385,札幌医科大学附属病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040289,0110114790,社会医療法人 医仁会 中村記念病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040176,0110117207,医療法人社団 土田病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040248,0110115813,医療法人萬田記念病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040272,0110118460,札幌南三条病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040159,0110113982,医療法人社団正心会 岡本病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040003,0110114386,ＪＲ札幌病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040278,0110116381,市立札幌病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040406,0110611266,医療法人菊郷会 愛育病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040280,0110118940,時計台記念病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040271,0110113685,札幌南一条病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040002,0110116258,ＪＡ北海道厚生連札幌厚生病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040327,0110610714,特定医療法人 平成会 平成会病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040005,0110611944,国家公務員共済組合連合会 斗南病院,01,0104,札幌,01101,札幌市中央区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040322,0110215498,長生会病院,01,0104,札幌,01102,札幌市北区,645.0,110.0,False,False,755.0,True,False,北海道
2022,0101040291,0110213048,社会医療法人延山会 北成病院,01,0104,札幌,01102,札幌市北区,268.0,18.0,False,False,286.0,True,False,北海道
2022,0101040034,0110214095,医療法人 麻生整形外科病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040259,0110215803,札幌マタニティ・ウイメンズホスピタル,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040300,0110215415,社会医療法人秀眸会 大塚眼科病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040087,0110216314,医療法人社団 太黒胃腸内科病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040137,0110217106,医療法人社団 荒木病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040310,0110212891,松田整形外科記念病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040145,0110213329,医療法人社団翔嶺館 札幌優翔館病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040339,0118010016,北海道大学病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040338,0110218237,北海道医療大学病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040080,0110214947,医療法人社団 札幌百合の会病院,01,0104,札幌,01102,札幌市北区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040030,0110213873,医療法人徳洲会 札幌東徳洲会病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040044,0110214822,医療法人　育愛会 札幌東豊病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040345,0110216348,北光記念病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040069,0110215613,社会医療法人 耳鼻咽喉科麻生病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040219,0110215779,医療法人彰和会 北海道消化器科病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040265,0110219771,札幌心臓血管クリニック,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040027,0110219631,医療法人 札幌麻生脳神経外科病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040253,0110219789,勤医協中央病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040037,0110710134,医療法人セレス さっぽろ神経内科病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040110,0110216546,社会医療法人社団愛心館 愛心メモリアル病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040302,0110710225,社会医療法人禎心会 札幌禎心会病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040189,0110216215,医療法人社団豊生会 東苗穂病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040341,0110710159,北海道泌尿器科記念病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040115,0110711058,医療法人社団 我汝会 さっぽろ病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040270,0110213782,札幌東和病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040297,0110215761,社会医療法人社団三草会 クラーク病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040079,0110216116,医療法人社団札幌道都病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040111,0110214350,医療法人社団英仁会 札苗病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040324,0110217759,天使病院,01,0104,札幌,01103,札幌市東区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040190,0110319670,医療法人社団豊武会 幌東病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040051,0110512944,医療法人菊郷会 石橋胃腸病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040274,0110513777,札幌白石記念病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040201,0110318763,医療法人社団明珠会 札幌白石産科婦人科病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040206,0110513611,医療法人社団明日佳 白石明日佳病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040332,0118010024,独立行政法人国立病院機構北海道がんセンター,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040081,0110315637,社会医療法人三樹会  三樹会泌尿器科病院,01,0104,札幌,01104,札幌市白石区,0.0,,False,True,0.0,False,True,北海道
2022,0101040050,0110319373,医療法人菊郷会 札幌センチュリー病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040287,0110318359,社会医療法人北楡会 札幌北楡病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040023,0110510278,医療福祉センター札幌あゆみの園,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040231,0110317286,医療法人東札幌病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040220,0110319019,医療法人信佑会 吉田記念病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040283,0110513942,社会医療法人恵佑会第２病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040031,0110313467,医療法人白石中央病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040252,0110311099,勤医協札幌病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040040,0110317641,医療法人杏医会 札幌呼吸器科病院,01,0104,札幌,01104,札幌市白石区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040236,0110314119,社会医療法人柏葉会 柏葉脳神経外科病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040334,0110310539,独立行政法人地域医療機能推進機構北海道病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040217,0110318110,医療法人小坂病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040294,0110319423,社会医療法人康和会 札幌しらかば台病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040194,0110317732,医療法人社団北樹会病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040242,0110320009,医療法人北志会 札幌ライラック病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040301,0110515863,社会医療法人 仁陽会 西岡第一病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040241,0110317021,北海道整形外科記念病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040330,0110315249,西岡病院,01,0104,札幌,01105,札幌市豊平区,30.0,299.0,False,False,329.0,True,False,北海道
2022,0101040255,0110512720,恵仁会佐々木内科病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040004,0110310406,ＫＫＲ札幌医療センター,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040275,0110315256,医療法人社団 札幌朗愛会 札幌朗愛会病院,01,0104,札幌,01105,札幌市豊平区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040281,0110514676,自衛隊札幌病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040056,0110314986,医療法人 五輪橋整形外科病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040282,0110511409,社会医療法人　医仁会 中村記念南病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040268,0110515186,晴生会さっぽろ南病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040041,0110318151,医療法人為久会 札幌共立五輪橋病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040024,0110513496,医療法人大地 札幌真駒内病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040067,0110317005,医療法人三和会 札幌南整形外科病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040323,0110314457,定山渓病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040224,0110513579,医療法人大空 札幌南病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040039,0110112489,医療法人愛全病院,01,0104,札幌,01106,札幌市南区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040331,0118010040,独立行政法人国立病院機構 北海道医療センター,01,0104,札幌,01107,札幌市西区,0.0,,False,True,0.0,False,True,北海道
2022,0101040390,0110419140,医療法人社団北裕会 札幌記念病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040029,0110415270,医療法人 西さっぽろ病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040075,0110418241,医療法人社団 研仁会 北海道脳神経外科記念病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040166,0110416518,医療法人社団静和会 平和リハビリテーション病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040352,0110418753,社会医療法人孝仁会　札幌孝仁会記念病院,01,0104,札幌,01107,札幌市西区,0.0,,False,True,0.0,False,True,北海道
2022,0101040251,0110414083,勤医協札幌西区病院,01,0104,札幌,01107,札幌市西区,39.0,1143.0,False,False,1182.0,True,False,北海道
2022,0101040228,0110415247,医療法人知仁会 八木整形外科病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040202,0110412459,医療法人社団 明生会 イムス札幌消化器中央総合病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040093,0110418449,社会医療法人 アルデバラン さっぽろ二十四軒病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040340,0110416583,北海道内科リウマチ科病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040064,0110411121,社会医療法人孝仁会 札幌第一病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040246,0110415635,医療法人社団明日佳 札幌宮の沢脳神経外科病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040133,0110416724,医療法人社団康仁会 中田泌尿器科病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040063,0110415437,医療法人札幌山の上病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040237,0110413325,医療法人　聖愛会　発寒リハビリテーション病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040156,0110416005,医療法人社団深仁会 ふかざわ病院,01,0104,札幌,01107,札幌市西区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040229,0110510476,医療法人中山会 新札幌パウロ病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040208,0110513934,医療法人社団悠仁会 羊ヶ丘病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040188,0110317526,医療法人社団豊志会 肛門科なかやま病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040213,0110511383,医療法人社団翔嶺館 新札幌聖陵ホスピタル,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040216,0110316676,社会医療法人貞仁会　新札幌ひばりが丘病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040204,0110511532,医療法人社団明日佳 桜台明日佳病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040234,0110514007,医療法人徳洲会 札幌徳洲会病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040311,0110316197,新札幌循環器病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040413,0110318169,医療法人徹仁会 厚別耳鼻咽喉科病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040333,0110317120,独立行政法人地域医療機能推進機構札幌北辰病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040387,0110514650,医療法人豊和会 新札幌豊和会病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040215,0110313855,医療法人重仁会 大谷地病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040349,0110318649,勇気会医療法人 北央病院,01,0104,札幌,01108,札幌市厚別区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040288,0110417821,社会医療法人 アルデバラン 手稲いなづみ病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040269,0110418845,札幌田中病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040239,0110413994,医療法人福和会 札幌立花病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040214,0110414968,医療法人秀友会 札幌秀友会病院,01,0104,札幌,01109,札幌市手稲区,0.0,,False,True,0.0,False,True,北海道
2022,0101040066,0110415825,医療法人札幌緑誠病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040240,0110413523,医療法人勉仁会 中垣病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040062,0110415353,医療法人札幌宮の沢病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040343,0110417482,北海道立子ども総合医療・療育センター,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040307,0110414315,手稲渓仁会病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040244,0110416120,医療法人北武会 北都病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040203,0110412467,医療法人社団明生会 イムス札幌内科リハビリテーション病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040290,0110415098,社会医療法人延山会 西成病院,01,0104,札幌,01109,札幌市手稲区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040305,0110316387,社会医療法人蘭友会 札幌里塚病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040096,0110316213,医療法人社団エス・エス・ジェイ 札幌整形循環器病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040295,0110317013,社会医療法人 札幌清田整形外科病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040065,0110319928,医療法人札幌平岡病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040026,0110317658,社会医療法人 札幌清田病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040218,0110314705,医療法人尚仁会 真栄病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040243,0110513892,医療法人北武会 美しが丘病院,01,0104,札幌,01110,札幌市清田区,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040258,0111010278,江別市立病院,01,0104,札幌,01217,江別市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040177,0111013561,医療法人社団藤花会江別谷藤病院,01,0104,札幌,01217,江別市,0.0,0.0,False,False,0.0,True,False,北海道
2022,0101040055,0111013454,医療法人渓和会江別病院,01,0104,札幌,01217,江別市,0.0,0.0,False,False,0.0,True,False,北海道
